,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
481,10328352,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",FL,120570114153000,60,1,35.0,3.0,1
482,52729478,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KY,211110119011036,60,1,25.0,3.0,1
483,43915631,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60650504002006,60,0,0.0,0.0,1
484,37571280,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Florida,AT&T Inc.,130077,AT&T Inc.,FL,120860066011009,11,1,25.0,2.0,0
485,41964355,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,11010003001107,60,1,25.0,3.0,1
486,34621513,59520,21890777,"Skybeam, Inc.",Rise Broadband,"JAB Wireless, Inc.",140048,"JAB Wireless, Inc.",TX,480850306032014,70,1,50.0,5.0,1
487,19000749,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WA,530630112012010,60,1,100.0,3.0,1
488,44159447,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,61030001001447,60,0,0.0,0.0,1
489,61592684,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NC,370570604003046,60,1,2.0,1.3,1
490,42340835,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AZ,40099615002185,60,0,0.0,0.0,1
491,1061431,54411,9957838,unWired Broadband,unWired Broadband Inc,unWired Broadband Inc.,340098,unWired Broadband Inc.,CA,60290037002210,70,1,30.0,7.0,1
492,62968647,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,390399583003036,60,1,2.0,1.3,1
493,24954546,58026,4073680,Woodstock Telephone Company,Woodstock Communications,Woodstock Telephone Company,131506,Woodstock Telephone Company,MN,271335701001007,70,1,50.0,25.0,1
494,63239002,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,391730225003112,60,1,2.0,1.3,1
495,25522851,58365,3716255,"Cascade Utilities, Inc.",Cascade Utilities,Day Management Corporation,130206,Day Management Corporation,OR,410019501002179,10,1,12.0,1.0,1
496,55978961,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,270239505001024,60,1,2.0,1.3,1
497,5597647,55474,2899060,NineStar Connect,NineStar Connect,Hancock Rural Telephone Corporation,130586,Hancock Rural Telephone Corporation,IN,180659757001032,50,1,1000.0,1000.0,1
498,2630536,54875,1786706,Kentucky RSA #3 Cellular General Partnership,Bluegrass Cellular Inc,Brandenburg Cellular Corporation,130146,Brandenburg Cellular Corporation,KY,210879302001076,70,1,12.0,5.0,1
499,32793764,59351,3576352,Frontier Communications Corporation,Frontier Communication of the Carolinas North Carolina  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,NC,371790203081017,10,1,6.0,1.0,1
500,37727831,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Florida,AT&T Inc.,130077,AT&T Inc.,FL,120860111021052,12,1,75.0,20.0,0
501,46204137,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CT,90053106023004,60,0,0.0,0.0,1
502,44501201,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60490003001269,60,1,25.0,3.0,1
503,6074300,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,CT,90075701003000,43,1,987.0,35.0,1
504,22801904,57154,1607225,Viaero Wireless,"NE Colorado Cellular, Inc.","NE Colorado Cellular, Inc.",130886,"NE Colorado Cellular, Inc.",NE,310299619004029,70,1,15.0,5.0,1
505,30625571,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",UT,490532717012152,12,1,30.0,1.5,1
506,9746679,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60855046021137,60,1,100.0,3.0,1
507,41764335,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AL,11239625013021,60,0,0.0,0.0,1
508,47830623,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,GA,130279604002083,60,0,0.0,0.0,1
509,56970144,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,292074706003044,60,0,0.0,0.0,1
510,60326843,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360110418001002,60,1,25.0,3.0,1
511,16805479,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,420792180002005,60,1,100.0,3.0,1
512,16970525,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",RI,440050401023026,60,1,100.0,3.0,1
513,40656960,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,482012115003027,10,1,6.0,0.512,0
514,31598107,59149,3806668,"Telepak Networks, Inc.",Telepak Networks Inc,"Telapex, Inc.",131302,"Telapex, Inc.",MS,280819509012006,50,0,0.0,0.0,1
515,17011593,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SC,450130108002009,60,1,35.0,3.0,1
516,48710029,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,ID,160219702001527,60,0,0.0,0.0,1
517,70792969,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",VA,511210212002219,60,1,25.0,3.0,1
518,21663528,56843,3469442,Verizon New York Inc.,Verizon New York Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,NY,360670017022021,50,1,940.0,880.0,1
519,46531165,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120299701012061,60,0,0.0,0.0,1
520,57866614,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MT,300670002002251,60,1,25.0,3.0,1
521,20142890,56413,2930980,W A T C H TV,Watch Communications,Benton Ridge Telephone Company,130116,Benton Ridge Telephone Company,IN,180950104001018,70,1,10.0,3.0,1
522,35316190,59852,1834696,Cox Communications,Cox Communications,"Cox Communications, Inc.",130360,"Cox Communications, Inc.",AZ,40130820101013,43,1,1000.0,35.0,1
523,19352124,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WV,540479540001018,60,1,100.0,3.0,1
524,41998518,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,11210119002009,60,1,25.0,3.0,1
525,6372457,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,IL,170317004023014,43,1,987.0,35.0,1
526,59312897,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NJ,340030021002016,60,1,2.0,1.3,1
527,27729706,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,ME,230159753003000,43,1,940.0,35.0,1
528,56919031,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,291770801003206,60,0,0.0,0.0,1
529,28801300,58671,14061097,Aeronet Wireless Broadband LLC,AeroNet,Aeronet Wireless Broadband LLC,370151,Aeronet Wireless Broadband LLC,PR,721270051031002,70,1,100.0,25.0,1
530,22821741,57154,1607225,Viaero Wireless,"NE Colorado Cellular, Inc.","NE Colorado Cellular, Inc.",130886,"NE Colorado Cellular, Inc.",NE,310819692001192,70,1,15.0,5.0,1
531,70378134,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",VT,500059577001010,60,1,2.0,1.3,1
532,43985416,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60710124001100,60,0,0.0,0.0,1
533,62912759,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,390130110004044,60,1,2.0,1.3,1
534,910359,54310,4384525,"Poka Lambro Telecommunications, Ltd.","Poka Lambro Telecommunications, Ltd.","Poka Lambro Telephone Cooperative, Inc.",131055,"Poka Lambro Telephone Cooperative, Inc.",TX,484459501002148,70,1,20.0,3.0,0
535,6678346,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MD,240479503003068,43,1,987.0,35.0,1
536,66936797,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TN,470539665005017,60,1,25.0,3.0,1
537,6887682,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MN,270530260182021,43,1,987.0,35.0,1
538,26248612,58607,1646470,"Nemont Telephone Cooperative, Inc.","Nemont Telephone Cooperative, Inc.","Nemont Telephone Cooperative, Inc.",130890,"Nemont Telephone Cooperative, Inc.",MT,300830701001126,50,1,30.0,5.0,1
539,73067347,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PR,720019563002049,60,1,25.0,3.0,1
540,36992135,67054,2776771,Michigan Bell Telephone Company,AT&T Michigan,AT&T Inc.,130077,AT&T Inc.,MI,261635944002003,10,1,6.0,0.512,0
541,8145147,55841,18817031,Network Business Systems Inc.,Network Business Systems Inc.,Network Business Systems Inc.,400033,Network Business Systems Inc.,IL,171430036025040,70,1,40.0,5.0,1
542,50902929,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IN,181670007003026,60,1,25.0,3.0,1
543,47482151,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120510002002029,60,1,2.0,1.3,1
544,60910536,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NY,361031466131005,60,1,2.0,1.3,1
545,28280065,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CO,80810004002002,43,1,940.0,35.0,1
546,12880847,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MD,240230003002243,60,1,35.0,3.0,1
547,2476080,54797,3748258,"Mutual Telephone Company of Morning Sun, Iowa",Mutual Telephone Company of Morning Sun,"Mutual Telephone Company of Morning Sun, Iowa",130878,"Mutual Telephone Company of Morning Sun, Iowa",IA,191154503004037,10,1,12.0,1.3,1
548,10939914,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",GA,133130008001088,60,1,35.0,3.0,1
549,73000136,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WY,560079681001513,60,1,2.0,1.3,1
550,72199938,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WI,550551007003056,60,0,0.0,0.0,1
551,18497440,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",UT,490490027022067,60,1,100.0,3.0,1
552,9877896,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CO,80010093042027,60,1,100.0,3.0,1
553,55933048,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MN,271630709063000,60,1,25.0,3.0,1
554,13131983,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MI,260650057003011,60,1,100.0,3.0,1
555,60561927,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,361019628001069,60,1,25.0,3.0,1
556,25293372,58202,3219227,"Blue Ridge Cable Technologies, Inc.",Blue Ridge Communications,"Pencor Services, Inc.",131026,"Pencor Services, Inc.",PA,421179505002105,43,1,1000.0,40.0,1
557,30136144,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",MT,300359760003071,10,1,0.5,0.128,1
558,35789154,60990,15784663,Suddenlink Communications,Suddenlink Communications,"Altice USA, Inc.",130370,Altice,TX,480850302034108,43,1,1000.0,50.0,1
559,19023853,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WA,530730101005050,60,1,35.0,3.0,1
560,41518545,67060,2716561,"Wisconsin Bell, Inc.","Wisconsin Bell, Inc.",AT&T Inc.,130077,AT&T Inc.,WI,550790804002000,12,1,100.0,20.0,0
561,20443059,56528,16979411,"Future Wireless Technologies of Nebraska, Inc",Future Technologies,Future Technologies,290050,Future Technologies,IA,190090702002037,70,1,25.0,5.0,1
562,66158445,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",SC,450630214023042,60,1,25.0,3.0,1
563,35959488,63345,1731470,"Puerto Rico Telephone Company, Inc.",PRT_CLARO,América Móvil,170001,América Móvil,PR,721355101021026,11,1,16.0,1.0,1
564,32714529,59351,3576352,Frontier Communications Corporation,Frontier Communication of Minnesota,Frontier Communications Corporation,130258,Frontier Communications Corporation,MN,270917902001135,11,1,3.0,0.384,1
565,35571347,59852,1834696,Cox Communications,Cox Communications,"Cox Communications, Inc.",130360,"Cox Communications, Inc.",OK,400370214003019,43,1,1000.0,35.0,0
566,72420404,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,550439611001046,60,1,25.0,3.0,1
567,11954098,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IN,180990204002060,60,1,100.0,3.0,1
568,39231983,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60377032003003,11,1,18.0,0.768,0
569,46470601,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120090652351025,60,0,0.0,0.0,1
570,15994493,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",OH,391439608002059,60,1,100.0,3.0,1
571,50624391,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IN,181479531002101,60,0,0.0,0.0,1
572,13836744,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MO,291494801001058,60,1,35.0,3.0,1
573,34216500,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,FL,121010312041019,11,1,12.0,1.0,1
574,19144947,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WI,550679607001005,60,1,100.0,3.0,1
575,10319120,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",FL,120570023001017,60,1,35.0,3.0,1
576,38236287,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Louisiana,AT&T Inc.,130077,AT&T Inc.,LA,220530004004015,11,1,18.0,0.768,0
577,51208988,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IA,190259503002224,60,0,0.0,0.0,1
578,4188281,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",VA,510190302012062,70,1,2.0,0.064,0
579,29414129,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",AL,10310101002071,11,1,25.0,2.0,1
580,67596503,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,481350022001705,60,0,0.0,0.0,1
581,51337875,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IA,191530107062033,60,0,0.0,0.0,1
582,37413947,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Alabama,AT&T Inc.,130077,AT&T Inc.,AL,10730053022026,12,1,50.0,10.0,0
583,65251781,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PA,420834206001120,60,1,25.0,3.0,1
584,39089860,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60290023014016,12,1,75.0,20.0,0
585,19934409,56300,19027440,CSC Holdings LLC,Cablevision,"Altice USA, Inc.",130370,Altice,NY,361031472005016,42,1,200.0,35.0,1
586,62084625,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ND,380239545001042,60,1,2.0,1.3,1
587,56619198,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MS,280939504021049,60,1,2.0,1.3,1
588,22741427,57146,10910446,"BelWave Communications, Inc.",BelWave Communications,"BelWave Communications, Inc.",300017,"BelWave Communications, Inc.",TX,481390610001077,70,0,0.0,0.0,1
589,43709946,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60374013113032,60,0,0.0,0.0,1
590,46312710,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CT,90012103001002,60,1,2.0,1.3,1
591,20730557,56573,19156843,North Coast Wireless Communications,"North Coast Wireless Communications, LLC.",North Coast Wireless Communications,410073,North Coast Wireless Communications,OH,390351381071000,70,1,25.0,3.0,1
592,43703819,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60372975002011,60,0,0.0,0.0,1
593,52903043,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",KY,211539704001010,60,1,2.0,1.3,1
594,30886253,58884,18294934,Small Business Solutions Group L.L.C.,Rural Reach,Small Business Solutions Group LLC,320084,Small Business Solutions Group LLC,MI,261614470001135,70,1,30.0,20.0,1
595,71368180,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WA,530770017021010,60,0,0.0,0.0,1
596,6312039,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,GA,131210116233004,43,1,987.0,35.0,1
597,17222703,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SD,460930205001040,60,1,100.0,3.0,1
598,27593614,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,NY,360070007001007,43,1,940.0,35.0,1
599,17530729,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,480270232032015,60,1,100.0,3.0,1
600,39214004,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60375439031012,10,1,6.0,0.512,0
601,57557742,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MO,291694701012081,60,1,2.0,1.3,1
602,1129476,54412,3754785,"Service Electric Cable TV, Inc.",Service Electric Cable TV,Service Electric Television Inc.,410118,"Service Electric Cable TV and Communications, Inc.",PA,420770062024022,42,1,1000.0,40.0,1
603,31537384,59148,17535386,"VTX Communications, LLC",VTXC,"Valley Telephone Cooperative, Inc. (TX)",340001,"Valley Telephone Cooperative, Inc. (TX)",TX,482090109025002,70,1,25.0,3.0,1
604,60581506,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,361031589003003,60,1,25.0,3.0,1
605,69058238,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,484817407001016,60,1,25.0,3.0,1
606,49854489,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,171419611001243,60,1,25.0,3.0,1
607,55907871,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MN,271410304043052,60,1,25.0,3.0,1
608,52949126,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,LA,220019611002084,60,0,0.0,0.0,1
609,39329170,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60590871062025,11,1,3.0,0.384,0
610,14683943,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",ND,381010113004321,60,1,35.0,3.0,1
611,49706041,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,170550407004037,60,1,25.0,3.0,1
612,7914184,55767,17649732,Rural Broadband Network Services LLC,HighSpeedLink.net,Rural Broadband Network Services LLC,290087,Rural Broadband Network Services LLC,VA,511650108002121,70,1,25.0,3.0,1
613,25072637,58089,3645843,"VTel Wireless, Inc.","VTel Wireless, Inc.","Vermont National Telephone Company, Inc.",131426,"Vermont National Telephone Company, Inc.",VT,500279650001032,70,1,1.5,0.2,1
614,71379392,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WA,530050111006020,60,1,25.0,3.0,1
615,71686376,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WA,530599505001017,60,1,2.0,1.3,1
616,60294038,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NY,361219705002021,60,0,0.0,0.0,1
617,63850495,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,400696603002055,60,1,2.0,1.3,1
618,4475141,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",WI,551050013043009,70,1,2.0,0.064,0
619,26765921,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,OH,391499723002025,43,1,940.0,35.0,1
620,62520282,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OH,391670216002044,60,0,0.0,0.0,1
621,18747008,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",VA,511970502002012,60,1,100.0,3.0,1
622,43635333,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60290037002541,60,0,0.0,0.0,1
623,72825043,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WY,560050003003134,60,0,0.0,0.0,1
624,6530197,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,IN,180390026003002,43,1,987.0,35.0,1
625,67227649,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TN,470999604022012,60,1,2.0,1.3,1
626,51827372,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KS,200119556003140,60,0,0.0,0.0,1
627,19632388,56077,18564179,Cloudburst9  LLC,"Cloudburst 9, LLC",West Liberty Telephone Company,131463,West Liberty Telephone Company,IA,191839601002022,70,1,6.0,3.0,1
628,13569564,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MN,271370133002021,60,1,35.0,3.0,1
629,66732869,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TN,470759304001052,60,0,0.0,0.0,1
630,42424217,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AZ,40159505001038,60,0,0.0,0.0,1
631,10763992,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",GA,131079706003026,60,1,35.0,3.0,1
632,40369194,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,480190004002060,11,1,6.0,0.512,0
633,24663176,57945,3571619,Mediacom Illinois LLC,Mediacom Illinois LLC,Mediacom Communications Corp.,130804,Mediacom Communications Corp.,IL,171610215002017,42,1,100.0,10.0,1
634,39542821,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60816012002005,12,1,100.0,20.0,0
635,36770379,67053,2904654,Indiana Bell Telephone Company,AT&T Indiana,AT&T Inc.,130077,AT&T Inc.,IN,180050102004202,11,1,18.0,0.768,0
636,16320021,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",OK,401430067081036,60,1,100.0,3.0,1
637,20115260,56413,2930980,W A T C H TV,Watch Communications,Benton Ridge Telephone Company,130116,Benton Ridge Telephone Company,IN,180330205001016,70,1,15.0,3.0,1
638,2853018,55011,10480176,Pixius Communications,Pixius Communications,"Pixius Communications, LLC",131048,"Pixius Communications, LLC",KS,201154897003093,70,1,20.0,5.0,1
639,22400967,57048,3722410,"Northwest Communications, Inc.","Northwest Communications, Inc.",Northwest Telephone Cooperative,130953,Northwest Telephone Cooperative,IA,190219603001072,70,1,15.0,5.0,0
640,25799922,58476,16179855,Safelink Internet,Safelink Internet,Safelink Internet,320127,Safelink Internet,ID,160479602007171,70,1,25.0,5.0,1
641,69962797,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,484971506014017,60,1,2.0,1.3,1
642,49360393,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,171090102002149,60,0,0.0,0.0,1
