,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
399,59324120,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NJ,340030543006000,60,1,2.0,1.3,1
400,30703792,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",WA,530330302021005,12,1,80.0,10.0,1
401,36313118,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318094001020,10,1,6.0,0.512,0
402,45247091,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60590994023017,60,1,2.0,1.3,1
403,43770688,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60379011023032,60,0,0.0,0.0,1
404,17092713,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SC,450559705002023,60,1,100.0,3.0,1
405,12324925,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KY,210539701002067,60,1,35.0,3.0,1
406,72743259,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WI,551010020022007,60,1,2.0,1.3,1
407,17604059,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,480610102031058,60,1,100.0,3.0,1
408,14113763,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MS,281399501001110,60,1,100.0,3.0,1
409,2166032,54653,4940664,Diode Cable Company,DIODE COMMUNICATIONS,DTC Holding Company,150250,DTC Holding Company,NE,310590916002219,70,1,2.0,0.512,1
410,41331790,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,390490077101017,12,1,75.0,20.0,0
411,17121602,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SC,450750106001079,60,1,35.0,3.0,1
412,60323170,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360099616003030,60,1,25.0,3.0,1
413,1782399,54547,3783123,"Valor Telecommunications of Texas, LLC",Valor Telecommunications of Texas LP,"Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",TX,484250002001060,11,1,12.0,0.76,0
414,11692649,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,171610222003014,60,1,35.0,3.0,1
415,9700691,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60770038033025,60,1,100.0,3.0,1
416,12760370,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MA,250214012001042,60,1,100.0,3.0,1
417,46209678,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CT,90076702002004,60,0,0.0,0.0,1
418,25981836,58531,16278970,"Wisper ISP, INC",Wisper ISP,Wisper ISP Inc.,140105,Wisper ISP Inc.,MO,291892216263007,70,1,25.0,4.0,1
419,31168112,59117,3273505,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,PA,421239714001083,10,1,5.0,0.768,1
420,33650668,59351,3576352,Frontier Communications Corporation,Frontier West Virginia,Frontier Communications Corporation,130258,Frontier Communications Corporation,WV,540390020004020,12,1,115.0,7.0,1
421,48299475,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",GA,132450107071013,60,1,25.0,3.0,1
422,16124826,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",OK,400310025002149,60,1,35.0,3.0,1
423,42592388,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AZ,40130506033198,60,1,25.0,3.0,1
424,50612938,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IN,181410102002015,60,0,0.0,0.0,1
425,48736061,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,ID,160399602001543,60,0,0.0,0.0,1
426,43353350,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AR,50070213053023,60,1,2.0,1.3,1
427,68547787,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,481770001002011,60,1,25.0,3.0,1
428,33252884,59351,3576352,Frontier Communications Corporation,Frontier North Michigan  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,MI,260490130011043,11,1,18.0,1.0,1
429,40069418,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,MO,291892120012017,11,1,18.0,0.768,0
430,51211503,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IA,190279606002117,60,0,0.0,0.0,1
431,68620396,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,482013502001015,60,1,25.0,3.0,1
432,33361229,59351,3576352,Frontier Communications Corporation,Frontier North Ohio  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,OH,390017702003068,11,1,18.0,1.0,1
433,6904272,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MN,271630709072033,43,1,987.0,35.0,1
434,54990271,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,260910607002033,60,1,25.0,3.0,1
435,38836241,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Tennessee,AT&T Inc.,130077,AT&T Inc.,TN,471490411022009,11,1,18.0,0.768,0
436,20526922,56535,11291671,"BalsamWest FiberNET, LLC","BalsamWest FiberNET, LLC","BalsamWest FiberNET, LLC",240006,"BalsamWest FiberNET, LLC",NC,371139703013022,50,0,0.0,0.0,1
437,21887275,56847,3628971,Verizon New England Inc.,Verizon New England Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,MA,250214211003006,10,1,10.0,1.0,1
438,42123409,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AL,10730109004035,60,1,2.0,1.3,1
439,19113597,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WI,550439606003119,60,1,35.0,3.0,1
440,40130670,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,MO,290693607002007,11,1,18.0,0.768,0
441,71822035,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WV,540679502003166,60,0,0.0,0.0,1
442,4607748,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IA,190350804002030,70,1,2.0,0.064,0
443,11682113,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,171499525003171,60,1,35.0,3.0,1
444,44495394,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60470013013026,60,1,25.0,3.0,1
445,11389185,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,170312503002002,60,1,35.0,3.0,1
446,64005698,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,401539535002035,60,1,2.0,1.3,1
447,34139473,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,FL,120570121062024,10,1,6.0,1.0,1
448,73007551,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WY,560119503001358,60,1,2.0,1.3,1
449,68463439,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,481279504001949,60,1,25.0,3.0,1
450,64366368,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OR,410619702003705,60,1,25.0,3.0,1
451,71121678,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",VA,511910102002015,60,1,2.0,1.3,1
452,290736,53920,21701891,AMG Technology Investment Group,Nextlink Residential,AMG Technology Investment Group LLC,290010,AMG Technology Investment Group LLC,NE,311399791002008,70,1,20.0,5.0,1
453,4342160,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",WV,540839665002108,70,1,2.0,0.064,0
454,23776486,57630,18544403,"DSLbyAir, LLC",DSLbyAir,"DSLbyAir, LLC",310035,"DSLbyAir, LLC",MS,281139501021091,70,1,50.0,50.0,1
455,8681867,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,11030053012025,60,1,35.0,3.0,1
456,56407709,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MS,280490113002009,60,1,25.0,3.0,1
457,1920327,54592,4325205,Monmouth Telephone & Telegraph,Monmouth Telephone & Telegraph,Monmouth Internet Corporation,170067,Monmouth Internet Corporation,NJ,340076084043028,30,0,0.0,0.0,1
458,46764491,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120990003042029,60,0,0.0,0.0,1
459,45734241,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CO,80859663005048,60,0,0.0,0.0,1
460,13141094,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MI,260710002001687,60,1,100.0,3.0,1
461,2277674,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",HI,150030086091001,60,1,2.0,0.2,1
462,43844178,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60590524111013,60,0,0.0,0.0,1
463,17940316,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,482015516003013,60,1,100.0,3.0,1
464,32117907,59351,3576352,Frontier Communications Corporation,CTC Minnesota Lakes,Frontier Communications Corporation,130258,Frontier Communications Corporation,MN,270812010011167,12,1,25.0,2.0,1
465,26893153,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,SC,450510510001032,43,1,940.0,35.0,1
466,32737421,59351,3576352,Frontier Communications Corporation,Frontier Communication of Pennsylvania,Frontier Communications Corporation,130258,Frontier Communications Corporation,PA,420710126013039,10,1,6.0,1.0,1
467,34981276,59520,21890777,"Skybeam, Inc.",Rise Broadband,"JAB Wireless, Inc.",140048,"JAB Wireless, Inc.",IL,170190102045009,70,1,25.0,4.0,1
468,63884480,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,400939551001405,60,1,2.0,1.3,1
469,66677709,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TN,470370101062026,60,0,0.0,0.0,1
470,56134621,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,271370105002000,60,1,2.0,1.3,1
471,50184403,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IL,170898522023012,60,1,2.0,1.3,1
472,9470971,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60530105011012,60,1,35.0,3.0,1
473,20761678,56576,4266664,"San Carlos Apache Telecommunications Utility, Inc.","San Carlos Apache Telecommunications Utility, Inc.","San Carlos Apache Telecommunications Utility, Inc.",190428,"San Carlos Apache Telecommunications Utility, Inc.",AZ,40079404001150,11,1,4.0,1.0,1
474,8277320,55941,18525139,Cruzio Media Inc.,Cruzio Internet,"Cruzio Holdings, LLC",300043,"Cruzio Holdings, LLC",CA,60855033222004,70,1,30.0,30.0,1
475,29093894,58767,20444741,"NTUA Wireless, LLC",Choice Splash,"ATN International, Inc.",130081,"ATN International, Inc.",AZ,40179400103522,70,1,9.0,2.0,1
476,7929747,55800,3794765,Harlan Municipal Utilities,Harlan Municipal Utilities,Harlan Municipal Utilities,170050,Harlan Municipal Utilities,IA,191659604002032,41,1,300.0,10.0,1
477,12482495,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",LA,220170249002151,60,1,100.0,3.0,1
478,34134992,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,FL,120570103042004,10,1,6.0,1.0,1
479,33726239,59351,3576352,Frontier Communications Corporation,GTE-SW DBA VERIZON SW INC TX,Frontier Communications Corporation,130258,Frontier Communications Corporation,TX,481210216282030,10,1,6.0,1.0,1
480,18868684,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WA,530150016005004,60,1,100.0,3.0,1
481,1783884,54547,3783123,"Valor Telecommunications of Texas, LLC",Valor Telecommunications of Texas LP,"Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",TX,484459501003178,11,1,3.0,0.38,0
482,8610970,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,10770110005004,60,1,35.0,3.0,1
483,61329556,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NC,370630020181045,60,1,25.0,3.0,1
484,5816472,55572,4533105,"UBTA-UBET Communications, Inc.",STRATA Networks,UBTA-UBET Communications,131387,UBTA-UBET Communications,UT,490139403001322,11,1,6.0,1.0,1
485,29337462,58862,8245839,"WaveDivision Holdings, LLC",Wave,"WaveDivision Holdings, LLC",130079,"Radiate Holdings, LP",WA,530330074011004,43,1,1000.0,10.0,1
486,64441790,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OR,410192000003022,60,1,2.0,1.3,1
487,24060716,57777,13358395,"Etheric Networks, Inc.","Etheric Networks, Inc.","Etheric Networks, Inc.",360030,"Etheric Networks, Inc.",CA,60871105022010,70,1,50.0,50.0,1
488,4836229,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IL,171379515002172,70,1,2.0,0.064,0
489,25965133,58530,8669897,BTC Broadband,BTC Broadband,Bixby Telephone Company,130130,Bixby Telephone Company,OK,401430090082041,50,0,0.0,0.0,1
490,18746756,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",VA,511970501005081,60,1,100.0,3.0,1
491,40497686,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,481130063011000,11,1,3.0,0.384,0
492,43533154,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60014445003013,60,0,0.0,0.0,1
493,4099547,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",SD,461270203003156,70,1,2.0,0.064,0
494,63700914,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OK,401299600001480,60,1,25.0,3.0,1
495,19796341,56262,6073647,"Parker FiberNet, LLC","Parker FiberNet, LLC","DKSL, Inc.",300115,"DKSL, Inc.",GA,131299703003056,50,0,0.0,0.0,1
496,48082684,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",GA,130019505002064,60,1,25.0,3.0,1
497,13412450,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MN,270359513012071,60,1,35.0,3.0,1
498,51729057,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IA,191250306002001,60,1,2.0,1.3,1
499,5579414,55436,17306663,Vector Data Systems LLC,Vector Data Systems LLC,Vector Data Systems LLC,170089,Vector Data Systems LLC,MD,240338031002016,70,0,0.0,0.0,1
500,4419846,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",WI,550630103001053,70,1,2.0,0.064,0
501,37995609,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Georgia,AT&T Inc.,130077,AT&T Inc.,GA,131210088002010,50,1,1000.0,1000.0,0
502,36499287,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170311904021029,11,1,18.0,0.768,0
503,70263670,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",UT,490379420002986,60,1,2.0,1.3,1
504,37221095,67054,2776771,Michigan Bell Telephone Company,AT&T Michigan,AT&T Inc.,130077,AT&T Inc.,MI,260490127031003,70,1,10.0,1.0,0
505,31617780,59149,3806668,"Telepak Networks, Inc.",Telepak Networks Inc,"Telapex, Inc.",131302,"Telapex, Inc.",MS,281439502003028,50,1,1000.0,1000.0,1
506,44344298,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60290060063076,60,1,25.0,3.0,1
507,8529961,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,10399621001006,60,1,35.0,3.0,1
508,40895627,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,483396901001027,10,1,6.0,0.512,0
509,34491892,59483,21234265,"VPNet, Inc.","VPNet, Inc.","VPNet, Inc.",370135,"VPNet, Inc.",PR,720757104001020,70,1,50.0,50.0,1
510,18096601,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,483079505002053,60,1,35.0,3.0,1
511,30646598,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",VA,511410303022036,12,1,40.0,2.0,1
512,10701832,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",GA,130530201001154,60,1,35.0,3.0,1
513,72815001,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WI,551410117005001,60,1,2.0,1.3,1
514,31155592,59117,3273505,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,PA,421298069002004,10,1,1.5,0.384,1
515,27496939,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,MO,295101162001007,43,1,940.0,35.0,1
516,68503985,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,481450005002056,60,1,25.0,3.0,1
517,8111847,55835,16893455,"Kansas Broadband Internet, Inc.",Kansas Broadband Internet,"Kansas Broadband Internet, Inc.",300077,"Kansas Broadband Internet, Inc.",KS,201690011004099,70,1,10.0,2.0,0
518,50406588,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IN,180010304002081,60,0,0.0,0.0,1
519,58865171,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NH,330099607001011,60,0,0.0,0.0,1
520,17911420,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,482013437002002,60,1,100.0,3.0,1
521,38271176,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Louisiana,AT&T Inc.,130077,AT&T Inc.,LA,220499702004013,70,1,10.0,1.0,0
522,48900997,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ID,160539705003479,60,1,25.0,3.0,1
523,27828838,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,MI,261158325002023,43,1,940.0,35.0,1
524,67485081,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,480850312022036,60,0,0.0,0.0,1
525,29056337,58757,3766144,"Knology of Alabama, Inc.",WOW,"WideOpenWest Finance, LLC",131480,"WideOpenWest Finance, LLC",FL,121030268091005,50,1,1000.0,50.0,1
526,24432030,57905,3316692,Verizon New Jersey Inc.,Verizon New Jersey Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,NJ,340297227011006,50,1,940.0,880.0,1
527,55549158,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MN,270531012001019,60,0,0.0,0.0,1
528,52533121,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KY,210439606004010,60,0,0.0,0.0,1
529,53308551,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",LA,221139506002051,60,1,25.0,3.0,1
530,61628301,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NC,370810113004022,60,1,2.0,1.3,1
531,55747571,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MN,270332702001091,60,1,25.0,3.0,1
532,50849638,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IN,181239524001010,60,1,25.0,3.0,1
533,60320706,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360099607022025,60,1,25.0,3.0,1
534,19909206,56300,19027440,CSC Holdings LLC,Cablevision,"Altice USA, Inc.",130370,Altice,NY,360594055005010,42,1,400.0,35.0,1
535,6178728,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,FL,120710401201020,42,1,200.0,10.0,1
536,11937532,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IN,180973103092018,60,1,100.0,3.0,1
537,41703900,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AL,10950301001088,60,0,0.0,0.0,1
538,41194973,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,391650325011009,10,1,6.0,0.512,0
539,5912966,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,CA,60450110021013,42,1,250.0,10.0,1
540,68904306,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,483899501001713,60,1,25.0,3.0,1
541,17100950,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SC,450619202002098,60,1,100.0,3.0,1
542,20231877,56438,15540669,Missouri Network Alliance LLC,Missouri Network Alliance LLC,"Bluebird Network, LLC",300002,"Bluebird Network, LLC",MO,290190011033011,50,0,0.0,0.0,1
543,20230029,56438,15540669,Missouri Network Alliance LLC,Missouri Network Alliance LLC,"Bluebird Network, LLC",300002,"Bluebird Network, LLC",MO,290079502003428,50,0,0.0,0.0,1
544,33971486,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,CA,60376209013000,50,1,115.0,115.0,1
545,19557046,56027,7738446,"US Signal Company, LLC",US Signal Company,"US Signal Company, LLC",130996,"US Signal Company, LLC",MI,260810012002001,30,0,0.0,0.0,1
546,25118737,58128,3728680,Roberts County Telephone Cooperative Association,RCTech,Roberts County Telephone Cooperative Association,131122,Roberts County Telephone Cooperative Association,SD,461099504001135,11,1,50.0,5.0,1
547,67601996,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,481390602143042,60,0,0.0,0.0,1
548,72697508,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WI,550779603003121,60,1,2.0,1.3,1
549,64272232,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OR,410319400001106,60,1,25.0,3.0,1
550,28247006,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CA,60871218002009,43,1,940.0,35.0,1
551,69020916,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,484559503001108,60,1,25.0,3.0,1
552,31431006,59124,16079766,"Sonic Telecom, LLC",Sonic.net,"Sonic Telecom, LLC",190425,"Sonic Telecom, LLC",CA,60014516012007,20,0,0.0,0.0,1
553,12244543,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,201730057004007,60,1,35.0,3.0,1
554,41297666,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,390950036002020,11,1,6.0,0.512,0
555,21157366,56685,17551359,Consolidated Communications of Vermont Company LLC,Consolidated Communications,"Consolidated Communications, Inc.",130335,"Consolidated Communications, Inc.",VT,500039704001009,11,1,7.0,1.0,1
556,26049646,58531,16278970,"Wisper ISP, INC",Wisper ISP,Wisper ISP Inc.,140105,Wisper ISP Inc.,IL,171635043035003,70,1,25.0,4.0,1
557,21832239,56847,3628971,Verizon New England Inc.,Verizon New England Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,MA,250092541003025,50,1,940.0,880.0,1
558,33124824,59351,3576352,Frontier Communications Corporation,Frontier North Indiana  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,IN,181670009002083,10,1,3.0,0.384,1
